Tweet Date,Sentence,Quote Count,Reply Count,Retweet Count,Favorite Count,Sentiment,English Translation
Thu Jan 25 01:57:17 +0000 2024,"Market Update ✨ IHSG melemah ditutup di 7.227,82 pada Rabu (25/1), setelah dua hari sebelumnya secara beruntun menguat. IHSG mencatatkan pelemahan saat mayoritas bursa saham kawasan Asia menguat. Tim Analis Bareksa merekomendasikan saham: 👉 $MYOR 👉 $ICBP 👉 $BMRI [URL]",0,0,1,1,Negative,"Market Update ✨ IHSG weakened to close at 7,227.82 on Wednesday (25/1), after strengthening in the previous two days. IHSG recorded a weakening when the majority of stock exchanges in the Asian region strengthened. The Bareksa Analyst Team recommends stocks: 👉 $MYOR 👉 $ICBP 👉 $BMRI [URL]"
Wed Jan 24 07:17:17 +0000 2024,shm! $BMRI worth to buy diharga berapa ya?,0,1,0,1,Neutral,shm! $BMRI worth buying at what price?
Tue Jan 23 10:03:12 +0000 2024,"[USERNAME] Perbankan dulu baiknya, bisa dipilih antara $BBCA , $BBRI , &amp $BMRI untuk bangun portofolio awal 👍 . Semangat dan good luck investasinya, to the moon 🚀",0,0,0,0,Positive,"[USERNAME] Banking is better first, you can choose between $BBCA, $BBRI, & $BMRI to build your initial portfolio 👍 . Good luck and enthusiasm for investing, to the moon 🚀"
Tue Jan 23 07:39:15 +0000 2024,"Shm! masih sender yang sama, porto sender yang lagi menghijau, kalo ini bingung mau nambah yang mana? $BBCA, $AMMN,$BMRI, $IKPM, $BREN, $BRIS [URL]",0,1,0,0,Positive,"Shm! still the same sender, the sender's port is green, if this is confusing which one to add? $BBCA, $AMMN, $BMRI, $IKPM, $BREN, $BRIS [URL]"
Tue Jan 23 02:45:34 +0000 2024,"Indeks Bisnis-27 Melemah, Saham BBCA, BBRI, BMRI, ASII Loyo [URL]",0,0,1,2,Negative,"Business-27 Index Weakens, BBCA, BBRI, BMRI, ASII Shares Weak [URL]"
Mon Jan 22 00:39:27 +0000 2024,"Asing Borong Saham Rp 1,77 T! BBRI, BMRI, &amp BRIS Jadi Incaran [URL]",0,0,0,0,Positive,"Foreigners Buy Up Rp 1.77 T in Shares! BBRI, BMRI, & BRIS Become Targets [URL]"
Sun Jan 21 23:47:34 +0000 2024,"Jelang Pengumuman Laba 2023, Analis Jagokan Saham BBRI hingga BMRI [URL]",0,0,0,0,Positive,"Ahead of 2023 Earnings Announcement, Analysts Favor BBRI to BMRI Stocks [URL]"
Sun Jan 21 13:02:06 +0000 2024,[USERNAME] modal banyak tp ga ngambil emiten bank kyk BBCA BBRI BMRI tuh knp😭,0,0,0,0,Positive,[USERNAME] has a lot of capital but doesn't take bank issuers like BBCA BBRI BMRI why?
Sun Jan 21 06:07:36 +0000 2024,"ya allah ya rahman ya rahim ya malik, permintaanku tahun ini ga muluk kok. cukup saham bbri, bbca, sama bmri aja masing” 10 lot. aamiin🤲🏻",0,0,0,0,Positive,"oh my god, oh my mercy, oh my mercy, oh my malik, my request this year is not too much. just 10 lots of bbri, bbca, and bmri shares each. aamiin🤲🏻"
Sun Jan 21 04:35:25 +0000 2024,[USERNAME] Kalo lebih amannya pilih 2 emiten bank bbri atau bmri uda oke buat jangka panjang,0,1,0,0,Positive,"[USERNAME] If it's safer to choose 2 bank issuers, bbri or bmri, it's okay for the long term"
Sun Jan 21 03:35:46 +0000 2024,[USERNAME] Harusnya koleksi saham perbankan bluechip minimal 1 yang juga bagikan dividen seperti BBRI dan BMRI,0,0,0,2,Positive,[USERNAME] The collection of blue chip banking shares should consist of at least 1 which also distributes dividends such as BBRI and BMRI.
Sat Jan 20 06:34:16 +0000 2024,"[USERNAME] BBca, BMRI, BBNI jadi pilihan paling good kalau di saham. Harga nya terus terusan cetak rekor plus bagi dividen",0,0,0,3,Positive,"[USERNAME] BBca, BMRI, BBNI are the best choices for stocks. Their prices continue to set records plus dividends"
Sat Jan 20 01:23:34 +0000 2024,"Saham Bank Jumbo BBCA, BBRI, dan BMRI Diburu Asing saat IHSG Lesu [URL]",0,0,0,0,Positive,"Jumbo Bank BBCA, BBRI, and BMRI Shares Hunted by Foreigners as IHSG Weakens [URL]"
Fri Jan 19 11:17:33 +0000 2024,"Saham Bank Jumbo (BBCA, BMRI, BBRI, BBNI) Kompak Loyo Sepekan Ini, Ada Apa? [URL]",0,0,0,0,Negative,"Jumbo Bank Stocks (BBCA, BMRI, BBRI, BBNI) Are All Weak This Week, What's Happening? [URL]"
Wed Jan 17 10:06:09 +0000 2024,[USERNAME] [USERNAME] Lonjakan saham BMRI nya meroket sampai rekor tertinggi,0,0,0,1,Positive,[USERNAME] [USERNAME] BMRI's stock surge skyrocketed to a record high
Wed Jan 17 10:01:59 +0000 2024,[USERNAME] [USERNAME] Wah mantap nih saham BMRI melonjak rekor tertinggi,0,0,0,1,Positive,"[USERNAME] [USERNAME] Wow, great, BMRI shares have soared to a record high"
Wed Jan 17 03:42:22 +0000 2024,"Saham Bank Jumbo Bergairah Sepanjang Tahun Ini, BMRI Juaranya [URL]",1,0,0,1,Positive,"Jumbo Bank Shares Are Exciting Throughout This Year, BMRI is the Champion [URL]"
Wed Jan 17 02:35:05 +0000 2024,"IHSG Naik Tipis, Saham Bank Jumbo BBCA, BBRI &amp BMRI Laris Manis [URL]",0,0,0,0,Positive,"IHSG Increases Slightly, Jumbo Bank Shares BBCA, BBRI & BMRI Sell Well [URL]"
Tue Jan 16 13:01:19 +0000 2024,"Gerak Saham BBCA, BMRI, BBRI, &amp BBNI jelang Pengumuman BI Rate [URL]",0,0,0,0,Neutral,"BBCA, BMRI, BBRI, & BBNI Stock Movements Ahead of BI Rate Announcement [URL]"
Tue Jan 16 11:58:36 +0000 2024,[USERNAME] Saranku pilih BMRI aja,0,0,0,0,Positive,[USERNAME] My suggestion is to just choose BMRI
Tue Jan 16 09:02:59 +0000 2024,[USERNAME] Nek oleh aku meh duweni saham BMRI 30000lot wae.,0,1,0,0,Positive,"[USERNAME] If I could, I would own about 30,000 lots of BMRI shares."
Tue Jan 16 06:22:33 +0000 2024,Top Markotop! Saham BMRI Sentuh Rekor Lagi di Rp 6.625/unit [URL],0,0,0,0,Positive,"Top Markotop! BMRI Shares Hit Record Again at Rp 6,625/unit [URL]"
Tue Jan 16 02:01:41 +0000 2024,"Analisis dampak penjualan saham asing terhadap IHSG. Perkembangan pasar saham Indonesia, fokus pada Astra (ASII) dan Mandiri (BMRI). Update terkini dan strategi investasi [URL]",0,1,0,0,Neutral,"Analysis of the impact of foreign stock sales on the IHSG. Developments in the Indonesian stock market, focusing on Astra (ASII) and Mandiri (BMRI). Latest updates and investment strategies [URL]"
Mon Jan 15 15:54:25 +0000 2024,Saham grup Barito ↘️ di imbangi kenaikan saham BBCA BBNI BMRI BBRI all time high. View GOTO &amp Nikel. [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL],0,0,0,2,Neutral,Barito Group shares ↘️ balanced by the increase in BBCA BBNI BMRI BBRI shares at all time high. View GOTO &amp Nikel. [HASHTAG]
Mon Jan 15 07:42:56 +0000 2024,"Saham BREN Ambruk Lagi, BMRI Jadi Emiten Paling Berharga ke-4 di BEI [URL]",0,0,0,0,Neutral,"BREN Shares Crash Again, BMRI Becomes 4th Most Valuable Issuer on IDX [URL]"
Mon Jan 15 05:21:10 +0000 2024,"Saham bank besar yang memiliki pertumbuhan konsisten, di antaranya: 1. $BBCA (Bank BCA) 2. $BBRI (Bank BRI) 3. $BBNI (Bank BNI) 4. $BMRI (Bank Mandiri) Harga saham Bank BCA dan Bank BRI terlihat mengalami uptrend dari tahun ke tahun. Disclaimer On [URL]",0,1,0,1,Positive,"Large bank stocks that have consistent growth, including: 1. $BBCA (Bank BCA) 2. $BBRI (Bank BRI) 3. $BBNI (Bank BNI) 4. $BMRI (Bank Mandiri) The stock prices of Bank BCA and Bank BRI appear to be experiencing an uptrend from year to year. Disclaimer On [URL]"
Sat Jan 13 10:38:43 +0000 2024,"Saham [USERNAME] / BMRI sempat mencetak All Time High (ATH) pada awal tahun 2024 ini, harga saham BMRI sudah naik lebih dari 6% dan masih bisa menguat lagi. Pada Kamis (11/01), Pukul 15.35 WIB, harga saham BMRI tercatat Rp. 6.500. [URL]",0,27,6,10,Positive,"[USERNAME] / BMRI shares had printed an All Time High (ATH) at the beginning of 2024, the price of BMRI shares has increased by more than 6% and can still strengthen again. On Thursday (11/01), at 15.35 WIB, the price of BMRI shares was recorded at IDR 6,500. [URL]"
Sun Jan 14 14:07:34 +0000 2024,"Investor asing optimis beli saham big cap meski IHSG turun. BBCA, BBRI, BMRI pilihan utama. Net buy Rp1,12 triliun pekan ini. [URL]",0,0,0,0,Positive,"Foreign investors are optimistic about buying big cap stocks even though the IHSG has fallen. BBCA, BBRI, BMRI are the main choices. Net buy of Rp1.12 trillion this week. [URL]"
Sat Jan 13 08:38:36 +0000 2024,"shm! Mau nanya klo mau masuk atau beli saham ke bbca, bmri, bbri, bbni enaknya masuk di berapa ya?",2,21,2,19,Neutral,"shm! I want to ask if I want to enter or buy shares in bbca, bmri, bbri, bbni, how much is the best entry point?"
Sat Jan 13 07:37:16 +0000 2024,"Indeks Harga Saham Gabungan (IHSG) ditutup menguat 0,29% ke level 7.241,13 pada perdagangan Jumat (12/1/2024). Saham berkapitalisasi pasar besar seperti BMRI, BBCA, dan BBRI ditutup menguat pada penutupan perdagangan Jumat kemarin.",0,1,0,0,Positive,"The Jakarta Composite Index (JCI) closed up 0.29% to 7,241.13 on Friday (12/1/2024). Large-cap stocks such as BMRI, BBCA, and BBRI closed higher at the close of trading last Friday."
Fri Jan 12 09:59:35 +0000 2024,"Indeks Bisnis-27 Ditutup Naik, Saham UNTR, INCO, BMRI Perkasa [URL]",0,0,0,0,Positive,"Business-27 Index Closes Higher, UNTR, INCO, BMRI Shares Strong [URL]"
Fri Jan 12 09:57:07 +0000 2024,Awal Tahun 2024 Saham Bank Mandiri (BMRI) Tembus All Time High di Level 6.500 [URL],0,0,3,0,Positive,"Early 2024 Bank Mandiri (BMRI) Shares Reach All Time High at Level 6,500 [URL]"
Fri Jan 12 09:45:08 +0000 2024,"Saham BBCA, BBRI, BMRI Tembus Rekor ATH Baru, IHSG Hijau [URL]",0,0,0,0,Positive,"BBCA, BBRI, BMRI Shares Break New ATH Record, IHSG Green [URL]"
Fri Jan 12 02:35:07 +0000 2024,"Indeks Bisnis-27 Melaju Hijau, Saham BMRI, TOWR dan MTEL Tadah Cuan [URL]",0,0,0,0,Positive,"Business Index-27 Fove on Green, BMRI Stocks, Towr and Mtel Cuan Cuan [URL]"
Thu Jan 11 23:22:35 +0000 2024,"Saham-Saham Favorit Asing FILM, AMMN, BMRI, Cek Pergerakannya Hari Ini [URL]",0,0,0,0,Positive,"Foreign Favorite Stocks FILM, AMMN, BMRI, Check Their Movement Today [URL]"
Wed Jan 10 02:54:31 +0000 2024,"Saham Bank Mandiri (BMRI) Naik 23%, Arahnya Bisa ke Level Ini. [HASHTAG] [URL] via [USERNAME]",0,0,6,0,Positive,"Bank Mandiri (BMRI) Shares Rise 23%, Direction Could Go to This Level. [HASHTAG] [URL] via [USERNAME]"
Wed Jan 10 02:49:36 +0000 2024,[USERNAME] Cuma percaya $BBCA atau $BMRI kalo mau seberani ini😅,0,1,0,0,Positive,[USERNAME] Only trust $BBCA or $BMRI if you want to be this brave😅
Tue Jan 09 11:06:53 +0000 2024,Duh takut banget nih shm! $BMRI turun duluan dr $BBNI 🥺 kalian mau TP di angka berapa?,0,7,1,0,Negative,"Oh my, this SHM is so scary! $BMRI went down before $BBNI 🥺 What number do you want to TP at?"
Tue Jan 09 03:53:13 +0000 2024,[USERNAME] Gara gara papa😅 Kmrn ihsg meroket karna saham papa... Sampe nyalib bmri bbri market cap nya... Skrg rontok jg karna papa,0,1,0,0,Negative,[USERNAME] Because of my father😅 Yesterday ihsg rocketed because of my father's stock ... Until nyalib bmri bbri market cap ... Now fall off also because of my father
Mon Jan 08 14:03:33 +0000 2024,"Top! Saham Bank Jumbo BBCA, BMRI, BBRI, &amp BBNI Jadi Incaran Asing [URL]",0,0,0,0,Positive,"Top! Jumbo Bank Shares BBCA, BMRI, BBRI, & BBNI Become Foreign Targets [URL]"
Mon Jan 08 12:01:13 +0000 2024,View IHSG LQ45 6 Saham IPO Data Inflasi AS Astrocycle &amp Earning Report Link Video: [URL] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG],0,0,0,0,Neutral,View IHSG LQ45 6 Saham IPO Data Inflasi AS Astrocycle &amp Earning Report Link Video: [URL] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG]
Mon Jan 08 11:32:59 +0000 2024,[USERNAME] [USERNAME] Makin bangga investasi di bank mandiri..... saham BMRI sejak April meroket dratis,0,1,0,0,Positive,[USERNAME] [USERNAME] I am increasingly proud of investing in Bank Mandiri..... BMRI shares have skyrocketed since April
Mon Jan 08 11:32:06 +0000 2024,[USERNAME] [USERNAME] Yg mau invest cocok bgt nih ... Makin tinggi aja saham BMRI,0,1,0,0,Positive,"[USERNAME] [USERNAME] For those who want to invest, this is perfect... BMRI shares are getting higher and higher"
Mon Jan 08 11:16:09 +0000 2024,"[USERNAME] [USERNAME] Wow, saham BMRI memang sedang dalam puncaknya, menarik perhatian banyak orang nih pasti",0,1,0,0,Positive,"[USERNAME] [USERNAME] Wow, BMRI shares are indeed at their peak, attracting the attention of many people for sure"
Mon Jan 08 11:15:06 +0000 2024,"[USERNAME] [USERNAME] Terobosan harga saham BMRI bikin kita tercengang, semakin kuat!",0,1,0,0,Positive,"[USERNAME] [USERNAME] BMRI's stock price breakthrough amazes us, getting stronger!"
Mon Jan 08 11:14:15 +0000 2024,"[USERNAME] [USERNAME] Peningkatan saham BMRI sejak April lalu memang bikin pangling, naiknya gak main-main!",0,1,0,0,Positive,"[USERNAME] [USERNAME] The increase in BMRI shares since last April has been astonishing, the increase is no joke!"
Mon Jan 08 11:12:50 +0000 2024,"[USERNAME] [USERNAME] Keren banget lihat saham BMRI melonjak sampai level tertinggi Rp 6.600, semakin menggiurkan, nih!",0,1,0,0,Positive,"[USERNAME] [USERNAME] It's really cool to see BMRI shares soar to the highest level of Rp 6,600, it's getting more and more tempting!"
Mon Jan 08 11:01:06 +0000 2024,"Harga Saham Bank Jumbo Awal 2024 Kinclong, BMRI Pecah Rekor ATH [URL]",0,0,0,0,Positive,"Bank Jumbo Stock Prices Shine Early 2024, BMRI Breaks ATH Record [URL]"
Mon Jan 08 06:37:35 +0000 2024,Harga saham Bank Mandiri (BMRI) sempat menyentuh level tertinggi baru Rp 6.600. Saham BMRI dalam tren menguat. [URL] [HASHTAG] [HASHTAG] [HASHTAG],0,0,0,0,Positive,"Bank Mandiri (BMRI) stock price touched a new high of Rp 6,600. BMRI shares are on an uptrend. [URL] [HASHTAG] [HASHTAG] [HASHTAG]"
Mon Jan 08 05:36:04 +0000 2024,gua mau fokus ke BBRI tapi BMRI menggoda sialan apakah aku switch saja hm ga mau megang banyak saham 😒 [URL],0,0,0,0,Positive,"I want to focus on BBRI but BMRI is so damn tempting, should I just switch? Hmm, I don't want to hold many shares 😒 [URL]"
Mon Jan 08 03:28:05 +0000 2024,"Saham BMRI Pecah Rekor ATH Lagi ke Rp6.600, Market Cap Tembus Rp613 Triliun! [URL]",0,0,2,3,Positive,"BMRI Shares Break ATH Record Again to Rp6,600, Market Cap Reaches Rp613 Trillion! [URL]"
Mon Jan 08 02:45:10 +0000 2024,"Indeks Bisnis-27 Melaju Didorong Naiknya Saham BMRI, ADRO &amp MIKA [URL]",0,0,0,1,Positive,"Business-27 Index Advances Driven by Rising BMRI, ADRO & MIKA Shares [URL]"
Mon Jan 08 00:11:02 +0000 2024,"IHSG perkasa, Big Banks all time high, January Effect? 🥳 Jangan lupa yang mau dapetin iphone 15 gratis waktu kalian kurang dari 1 minggu lagi!! Check this out 👇🏻 [URL] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]",0,0,0,0,Positive,"Strong IHSG, Big Banks all time high, January Effect? ​​🥳 Don't forget those who want to get iPhone 15 for free, your time is less than 1 week!! Check this out 👇🏻 [URL] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]"
Sun Jan 07 15:55:00 +0000 2024,"Riduan, Direktur Commercial Banking PT Bank Mandiri (Persero) Tbk (BMRI), membeli 300 saham BMRI dengan harga Rp5.750 per saham pada 8 Desember 2023. Setelah transaksi tersebut, Riduan memiliki 7.000.000 (0,0075%) saham BMRI. [HASHTAG] [HASHTAG] [HASHTAG] [URL]",0,0,0,0,Positive,"Riduan, Commercial Banking Director of PT Bank Mandiri (Persero) Tbk (BMRI), bought 300 BMRI shares at a price of Rp5,750 per share on December 8, 2023. After the transaction, Riduan owned 7,000,000 (0.0075%) BMRI shares. [HASHTAG] [HASHTAG] [HASHTAG] [URL]"
Sun Jan 07 14:46:39 +0000 2024,23 saham Request follower CTASaham Sabtu 6 Jan [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] Disclaimer On [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL],0,0,1,5,Neutral,23 saham Request follower CTASaham Sabtu 6 Jan [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] Disclaimer On [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]
Sun Jan 07 14:27:33 +0000 2024,[USERNAME] ETI di tahun 2023 dan awal tahun 2024 ini kaya saham bbca bmri bbri🥶,0,0,0,0,Neutral,[USERNAME] ETI in 2023 and early 2024 is like bbca bmri bbri shares🥶
Sun Jan 07 14:10:50 +0000 2024,"Dengan harga penutupan di level tertinggi baru tersebut, saham BMRI telah mengantongi kenaikan 23,6% sejak stock split April tahun lalu. [URL] [URL]",0,0,0,0,Positive,"With the closing price at the new high, BMRI shares have gained 23.6% since the stock split in April last year. [URL] [URL]"
Sun Jan 07 04:34:05 +0000 2024,Gua kira udah paling absurd NCT Dreams salim ke Pak Muh??? Ini TXT malah lebih absurd 😭😭😭😭😭 salim sama CEO kek abis dikasi saham BMRI 😭😭😭😭😭😭😭 nangissss,0,0,0,0,Positive,I thought NCT Dreams was the most absurd when they shook hands with Mr. Muh??? This TXT is even more absurd 😭😭😭😭😭 shaking hands with the CEO like they just got BMRI shares 😭😭😭😭😭😭😭 crying
Sat Jan 06 18:51:18 +0000 2024,"Maapin aku ngakak, tp bismillah txt dpt saham BMRI :((",0,0,0,0,Positive,"Sorry I'm laughing, but bismillah txt got BMRI shares :(("
Sun Jan 07 03:01:35 +0000 2024,"Harga saham Bank Mandiri naik 1,18 % dari harga pembukaan ke harga Rp 6.425 per saham. Saat jam perdagangan berlangsung, saham berkode BMRI itu pun sempat menyentuh level tertinggi di harga Rp 6.475. [HASHTAG] [URL]",0,0,0,0,Positive,"Bank Mandiri's stock price rose 1.18% from the opening price to Rp 6,425 per share. During trading hours, the BMRI-coded stock even touched its highest level at Rp 6,475. [HASHTAG] [URL]"
Sun Jan 07 03:02:57 +0000 2024,"Harga saham PT Bank Mandiri (Persero) Tbk. (BMRI) sempat menyentuh level all time high pada Rp6.475 pada perdagangan pekan ini. saham BMRI ini melonjak 1,18% dari harga pembukaan ke harga Rp6.425 per saham. Saham BMRI jg sempat menyentuh level tertinggi di Rp6.475. [HASHTAG] [URL]",0,0,0,0,Positive,"The stock price of PT Bank Mandiri (Persero) Tbk. (BMRI) had touched an all-time high of Rp6,475 in trading this week. BMRI shares jumped 1.18% from the opening price to Rp6,425 per share. BMRI shares also touched the highest level of Rp6,475. [HASHTAG] [URL]"
Sat Jan 06 13:45:11 +0000 2024,[USERNAME] mana tau pulang pulang bawa saham BMRI 🙏🏻🙏🏻,0,0,0,0,Positive,[USERNAME] where to go home home with BMRI shares 🙏🏻🙏🏻
Sat Jan 06 11:04:25 +0000 2024,[USERNAME] Keren banget dah BMRI pasca stock split sekrang udha meningkat aja saham bank mandiri,0,0,0,1,Positive,"[USERNAME] BMRI is really cool, after the stock split, now Bank Mandiri shares have increased"
Sat Jan 06 10:48:27 +0000 2024,[USERNAME] yey! selamat untuk para investor pemegang saham di BMRI.,0,1,0,0,Positive,[USERNAME] yey! congratulations to the investors who hold shares in BMRI.
Sat Jan 06 06:09:32 +0000 2024,"Harga saham PT Bank Mandiri (Persero) Tbk (BMRI) menyentuh rekor baru atau all time high pada perdagangan, Jumat (5/1). [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]",0,0,0,1,Positive,"The share price of PT Bank Mandiri (Persero) Tbk (BMRI) touched a new record or all-time high in trading, Friday (5/1). [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]"
Sat Jan 06 05:25:16 +0000 2024,"Asia Tbk (BBCA) mencapai ATH sebesar Rp 55.400 per saham, Bank Rakyat Indonesia Tbk (BBRI) mencapai ATH sebesar Rp 5.800 per saham, dan Bank Mandiri Tbk (BMRI) mencapai ATH sebesar Rp 8.500 per saham. Teruslah berinvestasi dengan bijak dan selamat",0,0,0,0,Positive,"Asia Tbk (BBCA) reached ATH of Rp 55,400 per share, Bank Rakyat Indonesia Tbk (BBRI) reached ATH of Rp 5,800 per share, and Bank Mandiri Tbk (BMRI) reached ATH of Rp 8,500 per share. Continue to invest wisely and safely"
Sat Jan 06 03:02:34 +0000 2024,Saham Bank Mandiri (BMRI) Tembus All Time High di Level Rp6.475 Awal Pekan 2024 [URL],0,0,4,0,Positive,"Bank Mandiri (BMRI) Shares Reach All Time High at Rp6,475 in Early Week of 2024 [URL]"
Fri Jan 05 16:38:50 +0000 2024,Saham Bank Mandiri (BMRI) Mencetak Rekor Baru di Angka Rp. 6.425: Apa yang Menjadi Penyebabnya? [URL],0,0,0,0,Positive,"Bank Mandiri (BMRI) Shares Set New Record at Rp. 6,425: What Caused It? [URL]"
Fri Jan 05 13:01:10 +0000 2024,Ini dia yang ditunggu-tunggu para investor pemegang saham BMRI! Saham Bank Mandiri sempat menyentuh rekor tertinggi di level Rp6.475. Posisi penutupan hari ini pun menjadikan all time high (ATH) baru BMRI pasca stock split pada April 2023 lalu menjadi Rp6.425 per lembar saham!… [URL],97,209,340,4066,Positive,"This is what BMRI shareholder investors have been waiting for! Bank Mandiri shares had touched a record high of Rp6,475. Today's closing position also made BMRI's new all-time high (ATH) after the stock split in April 2023 to Rp6,425 per share!… [URL]"
Fri Jan 05 10:12:06 +0000 2024,"Saham Bank Jumbo BBCA, BBRI, BMRI, &amp BBNI Kompak Moncer di Pekan Pertama 2024 [URL]",0,0,0,1,Positive,"Jumbo Bank Shares BBCA, BBRI, BMRI, & BBNI Compactly Shine in the First Week of 2024 [URL]"
Fri Jan 05 03:02:18 +0000 2024,Saham big bank berlomba-lomba mencetak harga tertinggi baru $BBCA 9.600 $BMRI 6.475 $BBRI 5.850 $BBNI 5.750 Emang nggak ada matinya saham big bank Punya?,12,28,23,119,Positive,"Big bank stocks compete to set new highs $BBCA 9,600 $BMRI 6,475 $BBRI 5,850 $BBNI 5,750 Are big bank stocks immortal?"
Fri Jan 05 03:59:34 +0000 2024,Shm! $BBNI $BMRI $BBRI pada mau nunggu jatoh kapan nih wkwkwk,1,21,3,25,Positive,Shm! $BBNI $BMRI $BBRI everyone is waiting for when it will fall wkwkwk
Thu Jan 04 15:28:22 +0000 2024,"[USERNAME] Buy and hold imho hanya berlaku untuk big banks saja pak seperti bbca, bbri, bmri, bbni. Diluar saham itu sulit untuk buy and hold karena faktor liquiditas , market maker , dll.",0,1,0,0,Neutral,"[USERNAME] Buy and hold imho only applies to big banks such as bbca, bbri, bmri, bbni. Outside of stocks, it is difficult to buy and hold due to liquidity factors, market makers, etc."
Thu Jan 04 14:24:33 +0000 2024,"Happy Cuan, yang masih mau hold silahkan. Saham [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]",0,0,0,0,Positive,"Happy Cuan, those who still want to hold please do. Shares [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]"
Thu Jan 04 13:51:35 +0000 2024,"Saham Bank Jumbo (BMRI, BBCA, BBRI, BBNI) All Time High, Cek Rekomendasinya! [URL]",0,0,0,1,Positive,"Jumbo Bank Stocks (BMRI, BBCA, BBRI, BBNI) All Time High, Check the Recommendations! [URL]"
Thu Jan 04 13:38:07 +0000 2024,Siapa yang masih hold? Saham [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL],2,0,0,1,Neutral,Who still holds? Stocks [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]
Thu Jan 04 11:04:06 +0000 2024,"Investor Asing Net Buy Rp1,3 Triliun, Borong Saham BMRI-BBCA [URL]",0,0,0,0,Positive,"Foreign Investors Net Buy Rp1.3 Trillion, Buy Up BMRI-BBCA Shares [URL]"
Thu Jan 04 10:52:01 +0000 2024,Saham Bank Mandiri (BMRI) Sentuh Rekor ATH Baru [URL],0,0,5,2,Positive,Bank Mandiri (BMRI) Shares Hit New ATH Record [URL]
Thu Jan 04 10:18:53 +0000 2024,Pergerakan harga saham BMRI selama periode 22 Desember 2023 - 2 Januari 2024 mengalami kenaikan sebesar +1.67% secara week-on-week (WOW). Yuk simak informasi selengkapnya pada postingan berikut ini! Disclaimer : [URL] [URL],0,0,0,0,Positive,"The movement of BMRI stock prices during the period of December 22, 2023 - January 2, 2024 experienced an increase of +1.67% week-on-week (WOW). Let's see more complete information in the following post! Disclaimer: [URL] [URL]"
Thu Jan 04 10:18:52 +0000 2024,"Pada NGONTEN (Ngobrolin Emiten) kali ini, kita akan membahas saham PT Bank Mandiri (Persero) Tbk yang dikenal sebagai BMRI. [URL]",0,1,0,0,Neutral,In this NGONTEN (Ngobrolin Emiten) we will discuss the shares of PT Bank Mandiri (Persero) Tbk known as BMRI. [URL]
